Año,Mes,Día,Hora,Lugar,Latitud,Longitud,Vehículo 1 - fase,Vehículo 1 - tipo,Vehículo 1 - experimental,Vehículo 1 - marca,Vehículo 1 - modelo,Vehículo 1 - matricula,Vehículo 1 - suceso,Vehículo 1 - investigacion,Vehículo 1 - operacion,Vehículo 1 - daños,Vehículo 1 - categoria,Vehículo 2 - fase,Vehículo 2 - tipo,Vehículo 2 - experimental,Vehículo 2 - marca,Vehículo 2 - modelo,Vehículo 2 - matricula,Vehículo 2 - suceso,Vehículo 2 - investigacion,Vehículo 2 - operacion,Vehículo 2 - daños,Vehículo 2 - categoria
2021,10,17,21:00:00,Aeropuerto San Rafael (Mendoza),-34.58777777777778,-68.40361111111112,Aterrizaje,Avión,False,TECNAM,P-2002-S,LV-S065,Intervención,False,Non-Commercial Operations,Ninguno,"SCF-NP (System/component failure or malfunction (No Powerplant), RE (Runway Excursion)",,,,,,,,,,,
2021,10,17,08:00:00,Aeródromo Mercedes (Buenos Aires),-34.638888888888886,-59.45527777777778,Ascenso,Avión,False,CESSNA,C-152,LV-CKO,Incidente,True,Non-Commercial Operations,Leves,BIRD (Birdstrike),,,,,,,,,,,
2021,10,15,21:10:00,Localidad Burzaco (Buenos Aires),-34.81722222222223,-58.635,Crucero,Avión,False,PIPER,PA-22-150,LV-FIU,Accidente,True,Specialised Operations,Leves,FUEL (Fuel related),,,,,,,,,,,
2021,10,12,12:00:00,Aeropuerto Juan Domingo Perón - Neuquén (Sazn) (Neuquen),-35.94888888888889,-68.15055555555556,Rodaje salida,Avión,False,CESSNA,150,LV-CMF,Accidente,True,Non-Commercial Operations,De importancia,LOC-G (Loss of control -ground),,,,,,,,,,,
2021,10,9,21:30:00,Localidad Lago Rosario (Chubut),-43.250277777777775,-71.34888888888888,Crucero,Avión,False,PIPER,PA-18,LV-GBY,Accidente,True,Non-Commercial Operations,De importancia,FUEL (Fuel related),,,,,,,,,,,
2021,10,8,21:30:00,Zona rural Intendente Alvear (La Pampa),-35.36333333333334,-63.46805555555556,Maniobras,Avión,False,CESSNA,188-A,LV-BDW,Accidente,True,Specialised Operations,De importancia,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,
2021,10,4,15:50:00,Aeropuerto San Juan (San Juan),-31.57138888888889,-68.41833333333334,Aterrizaje,Avión,False,BEECHCRAFT,B-55,CC-CCI,Intervención,False,Specialised Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,10,4,10:00:00,Zona rural El Faro (Buenos Aires),-38.79361111111111,-60.97083333333334,Maniobras,Avión,False,PIPER,PA-25-235,LV-LXG,Accidente,True,Specialised Operations,De importancia,LOC-I (Loss of control - inflight),,,,,,,,,,,
2021,10,3,15:01:00,Aeropuerto Morón (Buenos Aires),-34.67916666666667,-58.64361111111111,Rodaje a plataforma,Avión,False,CESSNA,150,LV-BXR,Incidente,True,Non-Commercial Operations,Ninguno,RE (Runway Excursion),,,,,,,,,,,
2021,10,2,14:58:00,Aeroclub Bell Ville (Cordoba),-32.65833333333333,-62.70194444444445,Aproximación,Avión,False,EXTRA,EA-300,LV-CJP,Intervención,False,Non-Commercial Operations,Leves,BIRD (Birdstrike),,,,,,,,,,,
2021,9,24,18:00:00,"Lugar apto denunciado Rivera, Rio De La Plata, Prox A Ezpeleta (Buenos Aires)",-34.74,-58.20944444444445,Aproximación,Avión,False,PIPER,PA-A-38-112,LV-OHN,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,
2021,9,19,18:25:00,Aeródromo San Andres De Giles (Buenos Aires),-34.47027777777778,-59.42472222222222,Aterrizaje,Avión,False,AERO BOERO,AB-180,LV-JYF,Accidente,True,Specialised Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,9,7,19:20:00,Lugar apto denunciado 7 Millas Náuticas Sobre El Radial 200 Del Vor Iguazú (Misiones),-25.85027777777778,-54.51111111111111,Crucero,Avión,False,CESSNA,150,LV-GDK,Intervención,False,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,9,1,14:00:00,Aeropuerto Aeroparque Jorge Newbery (Sabe) (Buenos Aires),-34.55888888888889,-58.41638888888889,Estacionado,Avión,False,AIRBUS,A-320,LV-IVN,Incidente,True,Commercial Air Transport,Leves,RAMP (Ground Handling),,,,,,,,,,,
2021,8,28,19:30:00,Aeródromo Pueblo Esther (Santa Fe),-33.083333333333336,-60.551944444444445,Aterrizaje,Experimental,True,THE AIRPLANE FACTORY,SLING II,LV-X662,Accidente,True,Specialised Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,
2021,8,24,13:20:00,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Rodaje salida,Avión,False,CESSNA,T-303,LV-VEL,Intervención,False,Non-Commercial Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,8,22,16:30:00,"Localidad Suls (Maldonado, Uruguay)",-34.8547449,-55.0926664,Crucero,Avión,False,PIPER,PA-24,LV-CVT,Accidente,True,Non-Commercial Operations,Destruida,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,
2021,8,21,13:40:00,Aeropuerto Islas Malvinas - Rosario (Saar) (Santa Fe),-32.905277777777776,-60.785,Aterrizaje,Avión,False,CESSNA,C-402,LV-MZN,Intervención,False,Specialised Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,8,15,19:15:00,Aeródromo Bragado (Buenos Aires),-35.14527777777778,-60.48194444444445,Estacionado,Avión,False,CESSNA,152-II,LV-APM,Accidente,True,Non-Commercial Operations,De importancia,GCOL (Ground Collision),Rodaje salida,Avión,False,PIPER,PA-18,LV-GDU,Accidente,True,Non-Commercial Operations,De importancia,GCOL (Ground Collision)
2021,8,7,20:30:00,Localidad Cañuelas (Buenos Aires),-35.111666666666665,-58.72638888888889,Ascenso,Avión,False,PIPER,L-21-B,LV-MBO,Accidente,True,Specialised Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,8,3,21:15:00,Aeroclub Rivadavia (Mendoza),-33.230555555555554,-68.50805555555556,Aterrizaje,ULM experimental,True,BA-5 GURI,Viajero,LV-UX079,Accidente,True,Non-Commercial Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,8,1,18:00:00,Aeroclub Oliva (Cordoba),-32.17472222222222,-63.54694444444444,Se desconoce,Experimental,True,APC,SUPER PODEROSA,LV-X794,Intervención,False,Unknown,De importancia,desconocido,,,,,,,,,,,
2021,7,31,14:15:00,Aeródromo Concepción Del Uruguay (Entre Rios),-32.154444444444444,-58.19944444444444,Aterrizaje,Anfibio,False,Lake,LA-4-200,LV-OAW,Incidente,True,Unknown,Se desconoce,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,7,23,14:15:00,Localidad San Carlos Norte (Santa Fe),-27.77583333333333,-55.85333333333333,Crucero,Avión,False,CESSNA,C-172,LV-HBS,Incidente,True,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,7,21,16:30:00,Localidad Fortín Belgrano (Chaco),-24.121111111111112,-62.339444444444446,Aterrizaje,Helicóptero,False,BELL,B-407,LQ-ZPR,Incidente,True,Non-Commercial Operations,Leves,ARC (Abnormal runway contact),,,,,,,,,,,
2021,7,17,19:00:00,Aeródromo Ezpeleta (Buenos Aires),-34.746944444444445,-58.20361111111112,Despegue,Avión,False,CESSNA,C-182,LV-GXN,Accidente,True,Unknown,Se desconoce,"LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,
2021,7,16,20:15:00,Localidad Marcos Paz (Buenos Aires),-34.73972222222222,-58.90277777777778,Crucero,Avión,False,CESSNA,150,LV-JFK,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,
2021,7,15,17:40:00,Aeropuerto Ingeniero Taravella - Córdoba (Saco) (Cordoba),-31.31,-64.20833333333334,Rodaje a plataforma,Avión,False,AIRBUS,A-320,LV-IVO,Incidente,True,Commercial Air Transport,Leves,GCOL (Ground Collision),,,,,,,,,,,
2021,7,8,16:45:00,Aeropuerto Aeroparque Jorge Newbery (Sabe) (Buenos Aires),-34.55972222222222,-58.415,Ascenso,Avión,False,EMBRAER,E-190,LV-CMB,Incidente grave,True,Commercial Air Transport,Ninguno,F-NI (Fire/smoke non-impact),,,,,,,,,,,
2021,7,6,16:30:00,Aeropuerto San Fernando (Buenos Aires),-34.46027777777778,-58.59583333333334,Rodaje salida,Avión,False,CESSNA,CITATION,LV-AHX,Incidente,True,Unknown,Se desconoce,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,7,4,21:20:00,Aeródromo Villa Mercedes (San Luis),-33.640277777777776,-65.42,Aterrizaje,Avión,False,PIPER,PA-38-112,LV-OMS,Accidente,True,Non-Commercial Operations,De importancia,RE (Runway Excursion),,,,,,,,,,,
2021,7,3,17:00:00,Aeródromo Ezpeleta (Buenos Aires),-34.745,-58.205000000000005,Rodaje salida,Avión,False,CIRRUS,SR-22,LV-HFU,Accidente,True,Non-Commercial Operations,De importancia,ADRM (Aerodrome),,,,,,,,,,,
2021,7,1,15:30:00,Aeródromo Gálvez (Santa Fe),-32.016666666666666,-61.17666666666666,Rodaje salida,Avión,False,PIPER,PA-11-C,LV-RNY,Incidente,True,Non-Commercial Operations,De importancia,LOC-G (Loss of control -ground),,,,,,,,,,,
2021,6,26,20:30:00,Aeródromo San Martín (Mendoza),-33.051111111111105,-68.50944444444444,Aterrizaje,Avión,False,AERO BOERO,AB-180-RVR,LV-AOX,Incidente,True,Non-Commercial Operations,Leves,ARC (Abnormal runway contact),,,,,,,,,,,
2021,6,19,11:30:00,Aeródromo Ezpeleta (Buenos Aires),-34.742222222222225,-58.20666666666667,Despegue,Avión,False,PIPER,PA-11-C,LV-YQF,Accidente,True,Non-Commercial Operations,De importancia,OTHR (Other),,,,,,,,,,,
2021,6,18,20:30:00,"Aeropuerto Aeropuerto Internacional De Laguna Del Sauce (Maldonado, Uruguay)",-35.855000000000004,-55.094166666666666,Rodaje salida,Avión,False,LEARJET,LJ-35,LV-IYQ,Incidente,True,Non-Commercial Operations,Ninguno,RE (Runway Excursion),,,,,,,,,,,
2021,5,30,16:00:00,Zona rural Garza (Santiago Del Estero),-28.29388888888889,-63.37472222222223,Crucero,Helicóptero,True,Cicare,CH-12,LV-X774,Accidente,True,Non-Commercial Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,5,25,18:21:00,Aeropuerto Almirante Zar - Trelew (Savt) (Chubut),-43.21055555555556,-65.27027777777778,Rodaje salida,Avión,False,CESSNA,CITATION,LV-CQV,Intervención,False,Non-Commercial Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,5,17,20:10:00,Aeródromo Mercedes (Buenos Aires),-34.63944444444444,-59.40555555555555,Rodaje salida,Avión,False,CESSNA,152-II,LV-ATE,Accidente,True,Unknown,Se desconoce,"ADRM (Aerodrome), GCOL (Ground Collision)",,,,,,,,,,,
2021,5,14,09:15:00,Aeropuerto San Fernando (Buenos Aires),-34.45444444444445,-58.590833333333336,Aterrizaje,Avión,False,BRISTELL,LSA,LV-S074,Intervención,False,Non-Commercial Operations,Ninguno,OTHR (Other),,,,,,,,,,,
2021,5,11,21:25:00,Aeropuerto Juan Domingo Perón - Neuquén (Sazn) (Neuquen),-38.94888888888889,-68.15583333333333,Aterrizaje,Avión,False,CESSNA,C-182,LV-GUK,Accidente,True,Non-Commercial Operations,Se desconoce,ARC (Abnormal runway contact),,,,,,,,,,,
2021,5,5,13:35:00,Aeródromo Zárate (Buenos Aires),-34.1175,-59.08222222222223,Rodaje a plataforma,Avión,False,TECNAM,P-2006,LV-GUY,Incidente,True,Non-Commercial Operations,Leves,ADRM (Aerodrome),,,,,,,,,,,
2021,5,4,14:00:00,Aeródromo Presidente Rivadavia (Buenos Aires),-34.67916666666667,-58.64277777777778,Ascenso,Avión,False,CESSNA,C-152,LV-BRF,Incidente,True,Non-Commercial Operations,Leves,BIRD (Birdstrike),,,,,,,,,,,
2021,5,2,15:00:00,Zona rural El Carmen (Jujuy),-24.379444444444445,-65.2388888888889,Crucero,Avión,False,PIPER,PA-38,LV-MZX,Accidente,True,Non-Commercial Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,4,24,21:00:00,Aeropuerto Morón (Buenos Aires),-34.663888888888884,-58.63916666666667,Aproximación,Avión,False,CESSNA,C-150,LV-CRY,Intervención,False,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,4,14,15:30:00,Localidad Cañuelas (Buenos Aires),-35.1175,-58.72361111111111,Maniobras,Avión,False,TECNAM,P-2002,LV-S008,Accidente,True,Non-Commercial Operations,De importancia,"F-POST (Fire/smoke Post-Impact), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2021,4,13,00:40:00,Aeropuerto Ingeniero Taravella - Córdoba (Saco) (Cordoba),-31.31,-64.20833333333334,Aterrizaje,Avión,False,CESSNA,C-501,LV-BFM,Intervención,False,Non-Commercial Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,4,12,14:00:00,Localidad La Plata (Buenos Aires),-34.95888888888889,-58.004444444444445,Crucero,Avión,False,CESSNA,150,LV-GDK,Incidente grave,True,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,3,31,11:20:00,Localidad Arteaga (Santa Fe),-33.21666666666667,-61.86666666666667,Crucero,Avión,False,PIPER,PA-A-28-R201T,LV-MLX,Accidente,True,Non-Commercial Operations,De importancia,UIMC (Unintended Flight in IMC),,,,,,,,,,,
2021,3,24,13:30:00,Zona rural Ceres (Santa Fe),-29.7575,-61.87805555555556,Maniobras,Avión,False,CESSNA,A-188-B,LV-MCJ,Accidente,True,Specialised Operations,Destruida,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2021,3,23,19:05:00,Aeropuerto Posadas Gral José De San Martín (Sarp) (Misiones),-27.38583333333333,-55.97055555555556,Aterrizaje,Avión,False,VAN S,RV-9,LV-X641,Incidente,True,Non-Commercial Operations,Leves,"SCF-NP (System/component failure or malfunction (No Powerplant), RE (Runway Excursion)",,,,,,,,,,,
2021,3,12,22:00:00,Aeródromo Ayacucho (Buenos Aires),-37.175,-58.46805555555556,Despegue,Experimental,True,HECTOR JULIO FREYRE,Volador II,LV-X665,Intervención,False,Non-Commercial Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,3,12,21:55:00,Aeródromo La Matanza (Buenos Aires),-34.72361111111111,-58.515,Ascenso,Avión,False,CESSNA,150,LV-AMS,Accidente,True,Non-Commercial Operations,De importancia,"SCF-PP (Powerplant failure or malfunction), RE (Runway Excursion)",,,,,,,,,,,
2021,3,7,23:00:00,Aeródromo Concordia (Entre Rios),-31.29694444444445,-57.99666666666667,Crucero,Avión,False,BEECHCRAFT,B-200,LV-ZYB,Incidente grave,True,Non-Commercial Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,3,6,22:30:00,Aeroclub General San Martín (Mendoza),-33.06222222222222,-68.50944444444444,Aterrizaje,Avión,False,TECNAM,P-92,LV-S029,Incidente,True,Non-Commercial Operations,Leves,ARC (Abnormal runway contact),,,,,,,,,,,
2021,3,6,12:45:00,Aeródromo Aeródromo Uspallata (Mendoza),-32.763333333333335,-69.39,Aterrizaje,Avión,False,TECNAM,P-2002,LV-S084,Accidente,True,Unknown,Destruida,"WSTRW (Windshear or thunderstorm), LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2021,3,6,11:30:00,Aeródromo Marcos Juarez (Cordoba),-32.683055555555555,-62.1725,Ascenso,Experimental,True,DRAKKO,BIPLAZA,LV-X321,Intervención,False,Non-Commercial Operations,De importancia,FUEL (Fuel related),,,,,,,,,,,
2021,3,6,11:25:00,Localidad Timbúes (Santa Fe),-32.683055555555555,-60.77722222222222,Crucero,Avión,False,AEROITBA,PETREL 912,LV-ITP,Incidente grave,True,Non-Commercial Operations,Ninguno,FUEL (Fuel related),,,,,,,,,,,
2021,3,5,22:00:00,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Aterrizaje,Avión,False,LEARJET,LJ-45,LV-GOM,Incidente,True,Commercial Air Transport,Ninguno,BIRD (Birdstrike),,,,,,,,,,,
2021,3,4,13:30:00,Localidad 25 De Mayo (Buenos Aires),-35.49527777777778,-59.86666666666667,Maniobras,Avión,False,CESSNA,C-188-B,LV-BHV,Accidente,True,Specialised Operations,De importancia,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2021,3,2,15:00:00,Aeroclub Aeroclub San Lorenzo (Santa Fe),-32.718333333333334,-60.78527777777778,Aterrizaje,Avión,False,PIPER,PA-38-112,LV-ODP,Accidente,True,Non-Commercial Operations,Leves,"SCF-NP (System/component failure or malfunction (No Powerplant), RE (Runway Excursion)",,,,,,,,,,,
2021,2,28,18:00:00,Aeródromo Ruta 6 Próximo Al Ad Gral Rodríguez (Buenos Aires),,,Aterrizaje,Ultraliviano,False,Se desconoce,Se desconoce,S/M,Intervención,False,Non-Commercial Operations,Se desconoce,desconocido,,,,,,,,,,,
2021,2,23,20:00:00,Aeródromo General Belgrano (Salta),-24.745833333333334,-65.41888888888889,Aterrizaje,Avión,False,AERO BOERO,AB-180-RVR,LV-ASJ,Incidente,True,Non-Commercial Operations,Leves,ARC (Abnormal runway contact),,,,,,,,,,,
2021,2,23,18:30:00,Aeropuerto Gral. M. M. De Guemes (Sasa) (Salta),-24.859722222222224,-65.40361111111112,Despegue,Avión,False,PIPER,PA-46-350-P,LV-CXH,Intervención,False,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,2,22,03:37:00,"Aeropuerto Río Grande (Tierra Del Fuego, Antártida E Islas Del Atlántico Sur)",-53.7775,-67.74944444444445,Aproximación,Avión,False,BOEING,B-737-800,LV-CXS,Intervención,False,Commercial Air Transport,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,2,15,14:40:00,Zona rural Vieytes Y Palma (Mendoza),-32.980555555555554,-68.82777777777777,Crucero,Avión,False,CESSNA,C-172,LV-HJR,Intervención,False,Specialised Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,2,14,21:00:00,Aeródromo Pehuajo (Buenos Aires),-35.82083333333334,-61.85527777777778,Aproximación,Avión,False,CESSNA,C-182,LV-GMJ,Accidente,True,Non-Commercial Operations,De importancia,FUEL (Fuel related),,,,,,,,,,,
2021,2,11,21:30:00,Zona rural Alcaraz (Entre Rios),-31.521944444444443,-59.49194444444444,Se desconoce,Avión,False,PIPER,PA-25-150,LV-BNL,Accidente,True,Specialised Operations,Destruida,UNK (Unknown o undetermined),,,,,,,,,,,
2021,2,9,11:00:00,Zona rural Saira (Cordoba),-32.42444444444444,-62.234722222222224,Crucero,Avión,False,PIPER,PA-25-235,LV-LXD,Accidente,True,Non-Commercial Operations,Se desconoce,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,1,29,15:50:00,Aeropuerto San Fernando (Buenos Aires),-34.45444444444445,-58.590833333333336,Rodaje salida,Avión,False,PIPER,PA-23,LV-LMP,Intervención,False,Unknown,Ninguno,OTHR (Other),,,,,,,,,,,
2021,1,26,17:05:00,Aeródromo General Rodríguez (Buenos Aires),-34.6725,-59.03972222222222,Ascenso,Avión,True,RANS,S-19,LV-X611,Accidente,True,Non-Commercial Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2021,1,26,09:30:00,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.816111111111105,-58.532777777777774,Despegue,Avión,False,BOEING,737-86J,LV-HFR,Incidente grave,True,Commercial Air Transport,Ninguno,RI (Runway Incursion),,,,,,,,,,,
2021,1,23,20:00:00,Aeródromo Pinamar (Buenos Aires),-37.09638888888889,-56.97416666666667,Rodaje salida,Avión,False,CESSNA,C-210,LV-IHF,Incidente,True,Non-Commercial Operations,Leves,ADRM (Aerodrome),,,,,,,,,,,
2021,1,23,18:00:00,Localidad Pérez (Santa Fe),-33.013888888888886,-60.8,Crucero,Avión,True,JB3-LACAR,MONOPLAZA,LV-X198,Accidente,True,Non-Commercial Operations,Destruida,"SCF-NP (System/component failure or malfunction (No Powerplant), AMAN (Abrupt Maneuvre)",,,,,,,,,,,
2021,1,21,21:00:00,Aeropuerto General Martin Miguel De Güemes (Salta),-24.859722222222224,-65.48694444444445,Aterrizaje,Avión,False,PIPER,PA-34,LV-MPJ,Intervención,False,Non-Commercial Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,1,12,19:30:00,Aeródromo El Pampero (La Pampa),-36.59666666666667,-64.18722222222223,Despegue,Avión,False,CESSNA,C-180,LV-JZF,Accidente,True,Non-Commercial Operations,De importancia,LOC-G (Loss of control -ground),,,,,,,,,,,
2021,1,9,21:30:00,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Aproximación,Avión,False,Pipistrel,Alpha Trainer,LV-S045,Intervención,False,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2021,1,9,21:30:00,Aeródromo Pergamino (Buenos Aires),-33.92027777777778,-60.64805555555556,Rodaje salida,Avión,True,VANS,RV-4,LV-X251,Accidente,True,Non-Commercial Operations,De importancia,ADRM (Aerodrome),,,,,,,,,,,
2021,1,8,16:00:00,Zona rural Lago Cholila (Chubut),-42.46416666666667,-71.6,Despegue,Avión,False,TECNAM,ECHO 2008,LV-S004,Accidente,True,Non-Commercial Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,1,7,19:39:00,Aeropuerto Comodoro Rivadavia (Chubut),-45.78527777777778,-67.46555555555555,Rodaje a plataforma,Avión,False,MOONEY,M-20-F,LV-LTT,Accidente,True,Non-Commercial Operations,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2021,1,2,20:00:00,Localidad Arturo Seguí (Buenos Aires),-34.8859867,-58.1281697,Crucero,Avión,False,PIPER,PA-28-236,LV-LMM,Intervención,False,Non-Commercial Operations,Ninguno,MED (Medical),,,,,,,,,,,
2020,12,28,13:00:00,Zona rural Lago Nahuel Huapi (Rio Negro),-41.053888888888885,-71.19833333333334,Despegue,Avión,True,Baloo,Baloo,LV-X226,Accidente,True,Non-Commercial Operations,De importancia,CTOL (Collision with obstacle during take-off and landing),,,,,,,,,,,
2020,12,21,19:10:00,Localidad Los Toldos (Buenos Aires),-34.97222222222222,-61.015,Rodaje salida,Avión,False,CESSNA,C-150-L,LV-BXM,Incidente,True,Non-Commercial Operations,Leves,ADRM (Aerodrome),,,,,,,,,,,
